,summary,Mitigation,Hazard,Causes,Impacts,word
wied…,4.901114845200463,-0.021453246885724427,0.006144709115639841,0.021685429376641887,-0.002095866359155287,wied…
schon wied…,4.901114845200463,-0.021453246885724427,0.006144709115639841,0.021685429376641887,-0.002095866359155287,schon wied…
+1898,4.843620108367709,-0.021711494374812134,0.00620241579853318,0.02184236619761237,-0.002011770492872483,+1898
wied… +1898,4.843620108367709,-0.021711494374812134,0.00620241579853318,0.02184236619761237,-0.002011770492872483,wied… +1898
+1898 char+s,4.797083280567589,-0.021924097209044716,0.0062498847282072,0.021971324534625865,-0.0019423530564986918,+1898 char+s
"6,1 kreta",8.09068546314943,-0.017213269382217164,0.02006176766034621,0.01044907046174683,-0.010268162765542791,"6,1 kreta"
kreta ge+mess+en,8.721073980249356,-0.017824336212852582,0.025289987578873345,0.00783259895190894,-0.012441341113003905,kreta ge+mess+en
ge+mess+en ein,10.272871421532876,-0.022532021749594573,0.04600276697573807,-0.0009645071493235033,-0.02030543434540546,ge+mess+en ein
region südlich,8.330389251963052,-0.01138831837826296,0.003856379134551668,0.015322632669268898,-0.005185507556470237,region südlich
südlich kreta,8.09068546314943,-0.017213269382217164,0.02006176766034621,0.01044907046174683,-0.010268162765542791,südlich kreta
kreta ägäis,6.752950252064116,-0.01504671582665143,0.004696890020046045,0.017690125360980136,-0.004103810147694009,kreta ägäis
ägäis erschütter+t,6.528430696955975,-0.01567231305140444,0.004839634879470836,0.018088830382908996,-0.0039142544065204135,ägäis erschütter+t
bericht+en un+gewöhnlich,5.67441063802021,-0.0411861285005028,-0.016789970736710288,-0.002269081124202498,0.06298431577758914,bericht+en un+gewöhnlich
langen,5.580836550456561,-0.060211780940101184,-0.03493655594059418,-0.020133088371681488,0.11312023952781873,langen
un+gewöhnlich lang+en,5.580836550456561,-0.060211780940101184,-0.03493655594059418,-0.020133088371681488,0.11312023952781873,un+gewöhnlich lang+en
Dauer,5.596643812458112,-0.08035311723110658,-0.05464511993629582,-0.039703252533086715,0.16356593919687662,Dauer
lang+en dauer,5.596643812458112,-0.08035311723110658,-0.05464511993629582,-0.039703252533086715,0.16356593919687662,lang+en dauer
verletz+t+e werd+en,5.364444293518078,-0.07561412564954298,-0.04895165417187774,-0.033706221114919485,0.15007963505229524,verletz+t+e werd+en
bislang ge+meld+et,5.292120872393652,-0.04503980136003973,-0.018810836316015208,-0.0037029920654375694,0.07004117438606132,bislang ge+meld+et
+751,5.813646208521357,-0.030886677030335218,0.043730029872198005,0.0069232933427041,-0.01587829651286081,+751
kilo+meter +751,5.813646208521357,-0.030886677030335218,0.043730029872198005,0.0069232933427041,-0.01587829651286081,kilo+meter +751
+751 chars,5.714736404323375,-0.029992764202417813,0.04022839453653007,0.00833633846222118,-0.014564305584729707,+751 chars
kreta der,6.36502403002443,-0.016148455947019157,0.00494808224411115,0.01839105909384865,-0.0037690579295302155,kreta der
der urlauber+n,9.910930854282281,-0.008622969684887327,0.003214715174103073,0.013493866819040473,-0.005974566244334049,der urlauber+n
urlauber+n belieb+t+e,10.492069022741747,-0.007762035616934168,0.0030138777679350566,0.012917962979250018,-0.0062155857910375836,urlauber+n belieb+t+e
kreta werd+e,12.372839698829623,-0.00538759165546631,0.002457445900874269,0.011314294561339129,-0.006869814863337647,kreta werd+e
werd+e früh+en,13.74134209311645,-0.0039610720645340165,0.0021214323286798675,0.010340493967786505,-0.007255992407221966,werd+e früh+en
schaden werd+en,10.329328596378303,-0.07057672900513283,-0.05835451246864881,-0.047940113087007664,0.16388975687736634,schaden werd+en
werd+en ge+meld+et,9.52170590741028,-0.04844195683578352,-0.03509441800911152,-0.024286045777005636,0.10514848002966835,werd+en ge+meld+et
zweit+e beben,5.472933945157116,-0.03811499972545108,-0.012903757616247794,0.0018792082241432754,0.05255721963585696,zweit+e beben
beben innerhalb,5.384120089379118,-0.03681350421834118,-0.011226547149071318,0.003676659436600127,0.04803009981207747,beben innerhalb
tag+e griechenland,5.327335992894845,-0.026210906775725865,-0.0006239497064559631,0.014279256879215673,0.01684709485292454,tag+e griechenland
22.05.2025,5.598048987739897,-0.01866004450468368,0.005517300045341241,0.01996754950918052,-0.0029897004951745703,22.05.2025
stand 22.05.2025,5.598048987739897,-0.01866004450468368,0.005517300045341241,0.01996754950918052,-0.0029897004951745703,stand 22.05.2025
08:51,5.798150918309366,-0.01795587973701166,0.005358192268305332,0.019528577519505687,-0.00321051107517735,08:51
22.05.2025 08:51,5.798150918309366,-0.01795587973701166,0.005358192268305332,0.019528577519505687,-0.00321051107517735,22.05.2025 08:51
08:51 uhr,5.923364288836877,-0.01753397793283781,0.005262682257565143,0.019264434877854782,-0.0033419454860876517,08:51 uhr
+1461,5.604781936060103,-0.04034588363141395,-0.01566779754314174,-0.0010560695610499643,0.060023717058681494,+1461
+1461 chars,5.504344581216198,-0.03861254519141756,-0.0135309810498668,0.0012104010372442438,0.05425147210887794,+1461 chars
kreta ein,13.064579443014361,-0.00464003203928373,0.0022815168738240087,0.010804917735997262,-0.007072797324563058,kreta ein
"6,1 donnerstag",12.63236865887477,-0.005100314491830452,0.0023898800196644043,0.011118795177991763,-0.006947980142751797,"6,1 donnerstag"
donnerstag griechisch+e,11.604459022887285,-0.006290972124034063,0.0026695752159297714,0.011927021466391755,-0.006622658318227029,donnerstag griechisch+e
mit+teil+te ereign+ete,12.77030575186082,-0.004951019125421226,0.0023547462316493403,0.011017073594740384,-0.0069885217154343,mit+teil+te ereign+ete
ereign+ete beben,10.60280618277973,-0.007605746253107575,0.0029773657254014534,0.012813092751186219,-0.0062591146100358635,ereign+ete beben
beben früh+en,6.428109307736798,-0.015962462596092568,0.004905740192992082,0.018273127514354382,-0.0038258709790319613,beben früh+en
morgen küste,5.859149404702146,-0.017748618592804778,0.0053112894039667406,0.01939892205558493,-0.003275159549425806,morgen küste
Kretas,7.630327739405681,-0.012872815860425862,0.004198613503867879,0.016290610382645385,-0.004751981404166627,Kretas
küste kreta+s,5.740105081344396,-0.01815624541103202,0.005403503723774756,0.01965372496200693,-0.003147864893557626,küste kreta+s
demnach tiefe,5.9455344506351775,-0.017460699975278132,0.005246079873440604,0.019218471063448834,-0.003364707869600118,demnach tiefe
tiefe kil…,6.275530976781103,-0.01641716008575013,0.005009207862885893,0.018561147427073876,-0.003686762848946122,tiefe kil…
kil… kopier+e,6.428109307736798,-0.015962462596092568,0.004905740192992082,0.018273127514354382,-0.0038258709790319613,kil… kopier+e
+1752,7.017309560667222,-0.014349082449389972,0.004537365440331241,0.01724336647432979,-0.004313581426789485,+1752
ereign+ete +1752,7.017309560667222,-0.014349082449389972,0.004537365440331241,0.01724336647432979,-0.004313581426789485,ereign+ete +1752
+1752 chars,6.752950252064116,-0.01504671582665143,0.004696890020046045,0.017690125360980136,-0.004103810147694009,+1752 chars
erd+stoß stärke,5.631959802880488,-0.018538000398254904,0.005489750870121467,0.019891637481435544,-0.0030281005447246032,erd+stoß stärke
"6,1 beben+serie",5.859149404702146,-0.017748618592804778,0.0053112894039667406,0.01939892205558493,-0.003275159549425806,"6,1 beben+serie"
beben+serie griechenland,6.191621015635183,-0.016674446858597945,0.0050676853642442985,0.01872368992268658,-0.0036077228887443787,beben+serie griechenland
griechenland reiß+t,6.5994817013352565,-0.015470867079914652,0.004793702051971021,0.01796064429216215,-0.0039754426192096645,griechenland reiß+t
reiß+t kreta,7.394723759424952,-0.013418584970947427,0.004324034303677977,0.016643997096091188,-0.004590766711904841,reiß+t kreta
kreta betreff+en,12.665874794232453,-0.00506383713465281,0.0023812970614267848,0.011093949225970894,-0.006957890706315453,kreta betreff+en
betreff+en morgen,9.199168819343772,-0.009782478000835053,0.00348440965522115,0.014264637575215901,-0.005646550699069898,betreff+en morgen
morgen lass+st,17.980684020442663,-0.0005736956261626424,0.001318672765038904,0.007999329835391387,-0.00815496173378521,morgen lass+st
lass+st erdbeben,29.96567485463527,0.004939113352092874,-1.1109719679330859e-06,0.004112704846107532,-0.009575202112776779,lass+st erdbeben
erzittern,11.325608551679561,-0.006640205135577713,0.0027514410192418575,0.012163047088249985,-0.006526545376434872,erzittern
urlaub+s+insel+n erzitter+n,11.325608551679561,-0.006640205135577713,0.0027514410192418575,0.012163047088249985,-0.006526545376434872,urlaub+s+insel+n erzitter+n
Institute,10.492069022741747,-0.007762035616934168,0.0030138777679350566,0.012917962979250018,-0.0062155857910375836,Institute
messen,15.307954292524542,-0.0025562908263410985,0.001789330443832171,0.009374348443295592,-0.00763170565989301,messen
institute mess+en,9.910930854282281,-0.008622969684887327,0.003214715174103073,0.013493866819040473,-0.005974566244334049,institute mess+en
mess+en stärke,9.357695094217856,-0.009513196432956405,0.003421858578554599,0.014086139666461437,-0.005723085248507377,mess+en stärke
kretischen,8.572162028594253,-0.010917616132147681,0.0037475354872548105,0.01501367256286436,-0.0053214836204591035,kretischen
kretisch+en haupt+stadt,8.280431353901735,-0.011488085797639113,0.0038794288522549262,0.01538799333646731,-0.00515659619043036,kretisch+en haupt+stadt
Heraklion,8.160870165245305,-0.011730487522701071,0.003935402495018341,0.015546615270313908,-0.005086217983280482,Heraklion
haupt+stadt heraklion,8.160870165245305,-0.011730487522701071,0.003935402495018341,0.015546615270313908,-0.005086217983280482,haupt+stadt heraklion
heraklion dauer+t,8.407781160281921,-0.011235487136401589,0.0038210561355182552,0.015222423461091391,-0.005229734481955333,heraklion dauer+t
Schadensinspektion,8.720040983300539,-0.010639190001057038,0.003683079538656716,0.014830464079673207,-0.005401585884832937,Schadensinspektion
dauer+t schaden+s+inspektion,8.720040983300539,-0.010639190001057038,0.003683079538656716,0.014830464079673207,-0.005401585884832937,dauer+t schaden+s+inspektion
Athener,8.501732643563745,-0.011052705396111329,0.0037787891205058447,0.015102441745820868,-0.005282531027622616,Athener
ein athener,8.501732643563745,-0.011052705396111329,0.0037787891205058447,0.015102441745820868,-0.005282531027622616,ein athener
Forschungsleiter,6.39620674055768,-0.016056172772310105,0.004927076891085503,0.018332566009732702,-0.0037972618707098156,Forschungsleiter
athener forschung+s+leiter,6.39620674055768,-0.016056172772310105,0.004927076891085503,0.018332566009732702,-0.0037972618707098156,athener forschung+s+leiter
forschung+s+leiter geb+t,7.066114683067192,-0.014224587796595302,0.004508859979915485,0.017163404740873738,-0.004350838674220385,forschung+s+leiter geb+t
Fo…,6.1852287950176095,-0.016694264382069907,0.005072187529513978,0.018736196812148193,-0.0036016250026862425,Fo…
athener fo…,4.717626560906282,-0.02229474848842794,0.006332559413884642,0.02219563153161928,-0.0018209306680357622,athener fo…
+1589,4.683773510918751,-0.022455691319924986,0.006368425458533126,0.02229282411368501,-0.0017680487393376308,+1589
fo… +1589,4.683773510918751,-0.022455691319924986,0.006368425458533126,0.02229282411368501,-0.0017680487393376308,fo… +1589
+1589 chars,4.6448417817122305,-0.022643080308996134,0.006410160117077415,0.0224058309457092,-0.0017063564732226182,+1589 chars
"6,1 erdbeben",17.05875871132675,-0.0012080341763392175,0.001469504235562909,0.008440686017750727,-0.00798838096890163,"6,1 erdbeben"
kreta seit,8.048322485286278,-0.011963495010389485,0.003989167345554089,0.015698844833574397,-0.005018388393715193,kreta seit
seit januar,7.656079592142712,-0.012814679168725487,0.0041852406053418285,0.016252887357104492,-0.004769095670249551,seit januar
verzeichneten,7.2221751111408565,-0.013834982652363855,0.004419578588977635,0.016912704918360846,-0.004467091371337243,verzeichneten
januar verzeichn+et+en,7.2221751111408565,-0.013834982652363855,0.004419578588977635,0.016912704918360846,-0.004467091371337243,januar verzeichn+et+en
verzeichn+et+en experte+n,6.5994817013352565,-0.015470867079914652,0.004793702051971021,0.01796064429216215,-0.0039754426192096645,verzeichn+et+en experte+n
experte+n 1000,6.1647915468273204,-0.01675783502963031,0.005086627577955382,0.018776303894745886,-0.003582054701427291,experte+n 1000
1000 beben,6.087459414774967,-0.017001317562428557,0.005141906367660354,0.018929741757271856,-0.0035069640837201168,1000 beben
beben urlaub+s+region,6.460760357828528,-0.0158672808043698,0.004884061691163563,0.018212713433856883,-0.0038548974730484254,beben urlaub+s+region
donnerstag+morgen werd+e,8.543821297845685,-0.010971779763855613,0.003760068083675981,0.015049273855895537,-0.005305872615117619,donnerstag+morgen werd+e
werd+e kreta,9.357695094217858,-0.009513196432956629,0.0034218585785541563,0.014086139666461219,-0.0057230852485076,werd+e kreta
kreta erdbeben,17.05875871132675,-0.0012080341763392175,0.001469504235562909,0.008440686017750727,-0.00798838096890163,kreta erdbeben
kreta griechenland,10.433626598050711,-0.007845478269306996,0.003033364846912695,0.01297391257509617,-0.006192317876942551,kreta griechenland
griechenland der,6.428109307736798,-0.015962462596092568,0.004905740192992082,0.018273127514354382,-0.0038258709790319613,griechenland der
erschütterung+en soll+en,5.901584310792895,-0.01760637675181251,0.0052790814661648625,0.019309822202807747,-0.00331943709271048,erschütterung+en soll+en
soll+en 700,5.533124199689324,-0.0188969261981083,0.005570739315528363,0.02011468791420531,-0.0029150122399107235,soll+en 700
700 kilo+meter,5.471762969773897,-0.0191247956678822,0.005622105162872881,0.020255975152982907,-0.002842971400393731,700 kilo+meter
Zypern,12.59721295858691,-0.005138735736401985,0.002398919465954415,0.011144959784621204,-0.006937537909565646,Zypern
entfern+t+en zypern,5.19691679599439,-0.020196326293321326,0.005863116555937359,0.02091702749731576,-0.00250164705828561,entfern+t+en zypern
zypern spür+en,5.088007016662775,-0.020645747508604522,0.005963940658103359,0.021192646480675353,-0.0023572282225402773,zypern spür+en
schon beb+te,4.789556949826099,-0.021958787978301215,0.006257627039271437,0.021992346302080388,-0.00193101021248614,schon beb+te
erde griechenland,4.664084879553804,-0.022550147115512943,0.006389465690532707,0.022349807675921755,-0.001736968209244302,erde griechenland
laut helmholtz-zentrum,4.52130899232113,-0.023254625330879675,0.006546175143298409,0.022773459290117634,-0.0015041200510205407,laut helmholtz-zentrum
Geowi…,4.409444343915073,-0.023831914631230546,0.006674309948878038,0.023118853782489585,-0.001311944701138589,Geowi…
helmholtz-zentrum geowi…,4.409444343915073,-0.023831914631230546,0.006674309948878038,0.023118853782489585,-0.001311944701138589,helmholtz-zentrum geowi…
+2087,4.372445394619281,-0.02402805036955794,0.006717786444872477,0.02323584047707622,-0.0012463729564925086,+2087
geowi… +2087,4.372445394619281,-0.02402805036955794,0.006717786444872477,0.02323584047707622,-0.0012463729564925086,geowi… +2087
+2087 char+s,4.345830873634477,-0.02417079466082728,0.006749409533873556,0.02332086611484399,-0.0011985619090824787,+2087 char+s
erschütter+t urlaub+s+insel+n,8.65961424862684,-0.010752120547012939,0.003709229653822418,0.01490481461774827,-0.0053691254471645855,erschütter+t urlaub+s+insel+n
urlaub+s+insel+n kreta,7.4564311753557515,-0.013273167518080522,0.004290637759338315,0.016549970924289756,-0.004633819307515383,urlaub+s+insel+n kreta
kreta santorini,6.9441391755464865,-0.01748972374710546,0.013503629019123043,0.014499253999128646,-0.007140202513132173,kreta santorini
santorini donnerstag,7.689100479604181,-0.017118432956640617,0.017383334839435844,0.011949133569189386,-0.009072849458164568,santorini donnerstag
donnerstag stark+es,19.654341820950734,-0.02762496098465238,0.08279764761193295,-0.020276604707309583,-0.03611600673216449,donnerstag stark+es
erdbeben südlich+en,15.635965888692194,-0.0022876476494584253,0.0017256880171031817,0.009188803704607111,-0.007703069222493498,erdbeben südlich+en
kreta ereign+et,11.415290471624452,-0.00652655832799756,0.002724809042100163,0.012086292342003875,-0.006557857584910954,kreta ereign+et
auch zypern,10.071666381108646,-0.00837769641101118,0.0031575488914949933,0.013330105920638977,-0.006043446446584826,auch zypern
Halbinsel,403.25667223731665,0.019645750444345557,-0.004171929962856729,-0.008580349380506495,-0.010803998778665119,Halbinsel
zypern halbinsel,9.484275385459789,-0.009302892393220826,0.003372972605613837,0.013946522797619062,-0.005782705873474729,zypern halbinsel
Peloponnes,9.087232846641225,-0.009976717834106927,0.0035294982679704165,0.014393201469996956,-0.005591207993704208,Peloponnes
halbinsel peloponne+s,9.087232846641225,-0.009976717834106927,0.0035294982679704165,0.014393201469996956,-0.005591207993704208,halbinsel peloponne+s
peloponne+s kyklade+n,5.471762969773897,-0.0191247956678822,0.005622105162872881,0.020255975152982907,-0.002842971400393731,peloponne+s kyklade+n
kyklade+n beb+en,5.448309276861075,-0.02033593159156259,0.009037002095718453,0.019224185288715875,-0.003908261232056683,kyklade+n beb+en
beb+en spür+bar,5.539652192083348,-0.02007603303082519,0.009203015566680017,0.01893558108148858,-0.004094119072627516,beb+en spür+bar
Kykladen…,5.471762969773897,-0.0191247956678822,0.005622105162872881,0.020255975152982907,-0.002842971400393731,Kykladen…
peloponne+s kykladen…,5.471762969773897,-0.0191247956678822,0.005622105162872881,0.020255975152982907,-0.002842971400393731,peloponne+s kykladen…
+1465,5.318924942011211,-0.01971002035034195,0.00575384393997992,0.020617696164334943,-0.0026570786274854007,+1465
kykladen… +1465,5.318924942011211,-0.01971002035034195,0.00575384393997992,0.020617696164334943,-0.0026570786274854007,kykladen… +1465
+1465 char+s,5.244003543500306,-0.020006554155098666,0.005820496361480037,0.020800353813720487,-0.0025624052164560872,+1465 char+s
Absagen,7.586950311395316,-0.012971404455391253,0.004221285750230763,0.016354546487146997,-0.004722933166242286,Absagen
absage+n angst,9.199168819343772,-0.009782478000835053,0.00348440965522115,0.014264637575215901,-0.005646550699069898,absage+n angst
wenn erdbeben,17.05875871132675,-0.0012080341763392175,0.001469504235562909,0.008440686017750727,-0.00798838096890163,wenn erdbeben
erdbeben urlaub,9.910930854282283,-0.008622969684887998,0.003214715174103073,0.013493866819040036,-0.005974566244334496,erdbeben urlaub
urlaub wank+en,8.330389251963052,-0.01138831837826296,0.003856379134551668,0.015322632669268898,-0.005185507556470237,urlaub wank+en
wank+en bring+t,7.728026157785246,-0.012653779156538803,0.004148216795657175,0.016148405152911823,-0.004816402804350951,wank+en bring+t
bring+t griechenland,7.2777179418686355,-0.013699340330585823,0.004388468805802357,0.01682525974890595,-0.0045074434818448755,bring+t griechenland
griechenland italien,10.625845033377633,-0.0075735248831176475,0.0029698362126265435,0.012791459943028596,-0.006268080270171111,griechenland italien
italien türkei,10.071666381108646,-0.00837769641101118,0.0031575488914949933,0.013330105920638977,-0.006043446446584826,italien türkei
türkei belieb+t+e,9.809336396639928,-0.008780981443878191,0.0032515217173447646,0.013599234332804123,-0.00593009944604467,türkei belieb+t+e
Reiseziele,10.303399192860578,-0.008033856569458483,0.0030773413887245898,0.013100119200360198,-0.006139716769283733,Reiseziele
belieb+t+e reise+ziel+e,10.303399192860578,-0.008033856569458483,0.0030773413887245898,0.013100119200360198,-0.006139716769283733,belieb+t+e reise+ziel+e
reise+ziel+e vergeh+en+en,12.372839698829623,-0.00538759165546631,0.002457445900874269,0.011314294561339129,-0.006869814863337647,reise+ziel+e vergeh+en+en
tag+en woche+n,17.497456464451194,-0.0009003430764585135,0.0013963702941305327,0.008226765380301026,-0.008069276874934106,tag+en woche+n
Worauf,14.574201250766555,-0.0031876993123933785,0.0019387462100234941,0.00980946338192435,-0.007463371292896892,Worauf
acht+en müss+en,11.325608551679561,-0.006640205135577713,0.0027514410192418575,0.012163047088249985,-0.006526545376434872,acht+en müss+en
wann,13.389051750359151,-0.004308442805592413,0.0022033703845661993,0.010578313691470161,-0.007162401056376649,wann
müss+en wann,10.428455281595973,-0.007852894125088503,0.0030350965111764125,0.012978883655965473,-0.006190249027100156,müss+en wann
wann stornier+en,9.911503034553258,-0.008622086397418785,0.0032145093776019184,0.013493277522740203,-0.0059748146102969165,wann stornier+en
kreta neapel,5.666902518468917,-0.018413423867114198,0.005461618366923979,0.01981407691191719,-0.0030672412356897998,kreta neapel
Ista…,5.533124199689324,-0.0188969261981083,0.005570739315528363,0.02011468791420531,-0.0029150122399107235,Ista…
neapel ista…,5.533124199689324,-0.0188969261981083,0.005570739315528363,0.02011468791420531,-0.0029150122399107235,neapel ista…
+6884,5.427887173541003,-0.019290175920338107,0.0056593600527126775,0.02035836119647447,-0.0027905671195746335,+6884
ista… +6884,5.427887173541003,-0.019290175920338107,0.0056593600527126775,0.02035836119647447,-0.0027905671195746335,ista… +6884
+6884 char+s,5.345139221367662,-0.019607798333340254,0.005730851767553811,0.020554632142025943,-0.002689639617783621,+6884 char+s
Pazifischer,25.810392120862883,0.003441368799635477,0.00035897320492858144,0.0051771387687459605,-0.009193604421078697,Pazifischer
Feuerring,44.74791916157425,0.008550526744212585,-0.0008736239457186475,0.0015230821391594596,-0.01048568754845818,Feuerring
pazifisch+er feuer+ring,30.59283632921472,0.005140054173025936,-4.9502194697507155e-05,0.003969452027494667,-0.009626197326366206,pazifisch+er feuer+ring
feuer+ring schwer+es,25.717383871791238,0.0034040440652958266,0.00036793281262765355,0.005203588474241951,-0.009184059034917544,feuer+ring schwer+es
erdbeben sumatra,35.260707275571484,0.006474196899951803,-0.0003712696662006991,0.0030157612913360348,-0.009963697149872651,erdbeben sumatra
sumatra tsunami-warnung,21.205895475444215,-0.0003060344862429558,0.005880647586254864,0.0050613713961391036,-0.010264270331720164,sumatra tsunami-warnung
tsunami-warnung wenn,10.766686066621514,-0.007378708355007462,0.0029242967229303226,0.012660574934084012,-0.006322227161353021,tsunami-warnung wenn
wenn sumatra,18.24637741948525,-0.00039928736090521675,0.0012771631493942203,0.007877754096495168,-0.008200631223410774,wenn sumatra
sumatra erde,11.25251419432313,-0.006733788082930243,0.0027733649460051253,0.012226213061824287,-0.006500735452844859,sumatra erde
beb+t gleich,10.529533523606707,-0.007708895519099726,0.003001465092020604,0.012882317024417365,-0.0062303937087774975,beb+t gleich
gleich erinnerung+en,10.298427089499189,-0.008041116771595571,0.0030790357944242342,0.013104980381757182,-0.006137687489452431,gleich erinnerung+en
erinnerung+en verheerend+en,9.783328930854926,-0.009377379309210523,0.004955822771907116,0.013084909789120816,-0.006463370498154139,erinnerung+en verheerend+en
verheerend+en tsunami,13.733138238755146,-0.003969017630231646,0.002123307356336669,0.010345938614193603,-0.007253854776498832,verheerend+en tsunami
tsunami 2004,9.812643542465578,-0.009530982554019143,0.005553193237754435,0.01285965096506316,-0.006672088556781275,tsunami 2004
wach,9.840988571026555,-0.009550471897126302,0.005737157976077402,0.012767914182816635,-0.006747136505902724,wach
2004 wach,9.840988571026555,-0.009550471897126302,0.005737157976077402,0.012767914182816635,-0.006747136505902724,2004 wach
aber mal,10.027459899292609,-0.009582569764027167,0.006641489073325427,0.012265271479033297,-0.007140805678151317,aber mal
mal geh+t,10.09077873354454,-0.00958564735760708,0.0069196786584983135,0.012104985716063955,-0.007264576072563546,mal geh+t
geh+t glimpflich,10.248761070010017,-0.009596591751676322,0.007612846506199863,0.011707804157248172,-0.0075718179725263015,geh+t glimpflich
glimpflich ein,10.743618484190488,-0.009731268624687445,0.009993694033883047,0.010417447370896778,-0.008591162703663268,glimpflich ein
ein flut+welle,11.79426916207346,-0.008602183686752946,0.010354481543011348,0.009288205807948383,-0.009182859719492918,ein flut+welle
flut+welle droh+t,10.237955781161137,-0.013109360055316472,0.018163175650431133,0.008308435322117398,-0.010997626463222705,flut+welle droh+t
hin+zu+füg+en wenn,4.244174161788991,-0.024729246468493022,0.0068729785078214005,0.023652575877494215,-0.001010793409364292,hin+zu+füg+en wenn
Fl…,3.845812988051561,-0.027145242432822986,0.007404855127278805,0.02507063536383379,-0.00018535294253635984,Fl…
ein fl…,3.845812988051561,-0.027145242432822986,0.007404855127278805,0.02507063536383379,-0.00018535294253635984,ein fl…
+1295,3.83556181133627,-0.027212792178713585,0.0074196631219636665,0.02510988954386828,-0.00016197076815257087,+1295
fl… +1295,3.83556181133627,-0.027212792178713585,0.0074196631219636665,0.02510988954386828,-0.00016197076815257087,fl… +1295
+1295 chars,3.823490165675589,-0.027292719403352927,0.007437180062209238,0.025156308983361245,-0.00013428302787582195,+1295 chars
tsunami-warnung hier,6.713056043783966,-0.01515556686542759,0.0047217479187603925,0.01775962922838804,-0.00407092698816888,tsunami-warnung hier
thema pazifisch+er,7.656079592142712,-0.012814679168725487,0.0041852406053418285,0.016252887357104492,-0.004769095670249551,thema pazifisch+er
sie schwer+es,18.516678750611174,-0.00022546604753796888,0.0012357765455206938,0.007756491285824573,-0.008246092124536426,sie schwer+es
erdbeben provinz,21.14444488094224,0.001297900094527807,0.0008723652786984971,0.006689733901813047,-0.008642275179522539,erdbeben provinz
Bengkulu,18.579922465308698,-0.0001853083664040751,0.0012262126998375553,0.007728462525435275,-0.008256587172462927,Bengkulu
provinz bengkulu,18.579922465308698,-0.0001853083664040751,0.0012262126998375553,0.007728462525435275,-0.008256587172462927,provinz bengkulu
bengkulu indonesisch+en,15.503347529121331,-0.002395299262379652,0.0017511960821678082,0.00926318550195462,-0.007674490283408264,bengkulu indonesisch+en
indonesisch+en insel,13.998802015633949,-0.003715075471392617,0.002063362085702698,0.010171813903735456,-0.007322102393334764,indonesisch+en insel
sumatra erschütter+t,12.930604320855577,-0.004780371035189407,0.0023145704835755084,0.010900701647533822,-0.007034795217102287,sumatra erschütter+t
Agentur,10.94938519267151,-0.007131374579606465,0.002866444988417945,0.012494187922084118,-0.00639082035516946,Agentur
staatlich+en agentur,10.94938519267151,-0.007131374579606465,0.002866444988417945,0.012494187922084118,-0.00639082035516946,staatlich+en agentur
agentur meteorologie,10.565552963031314,-0.007658060816076222,0.0029895891647587127,0.012848206827847508,-0.006244551835126665,agentur meteorologie
meteorologie klimatologi+e,10.178459078673669,-0.008217838071230086,0.003120268610128877,0.01322324049936169,-0.006088246459437557,meteorologie klimatologi+e
klimatologi+e geophysik,9.776395525600753,-0.008832723870835802,0.00326357068401789,0.013633715388139024,-0.0059155225634273225,klimatologi+e geophysik
BMKG,9.547782836450015,-0.009198906745413198,0.003348789539354559,0.01387741991174934,-0.005812136794578004,BMKG
geophysik bmkg,9.547782836450015,-0.009198906745413198,0.003348789539354559,0.01387741991174934,-0.005812136794578004,geophysik bmkg
Bebe…,9.250782535084365,-0.009694068128993096,0.00346387855396468,0.014206067481248958,-0.005671702468402347,Bebe…
bmkg bebe…,9.250782535084365,-0.009694068128993096,0.00346387855396468,0.014206067481248958,-0.005671702468402347,bmkg bebe…
bebe… +1213,4.638523496875666,-0.022673727755333262,0.006416983266763183,0.022424297187545437,-0.0016962543499421396,bebe… +1213
+2508,4.638523496875666,-0.022673727755333262,0.006416983266763183,0.022424297187545437,-0.0016962543499421396,+2508
bebe… +2508,4.638523496875666,-0.022673727755333262,0.006416983266763183,0.022424297187545437,-0.0016962543499421396,bebe… +2508
+2508 chars,4.6015812205258,-0.022854259643606146,0.006457161184613117,0.02253298313586932,-0.0016366762668312542,+2508 chars
sumatra nan,9.299746489146338,-0.020656484306858316,0.03642472370160545,0.00339063126919257,-0.016520557005093375,sumatra nan
+1032,4.638523496875666,-0.022673727755333262,0.006416983266763183,0.022424297187545437,-0.0016962543499421396,+1032
bebe… +1032,4.638523496875666,-0.022673727755333262,0.006416983266763183,0.022424297187545437,-0.0016962543499421396,bebe… +1032
+1032 chars,4.6015812205258,-0.022854259643606146,0.006457161184613117,0.02253298313586932,-0.0016366762668312542,+1032 chars
Exil,4.843620108367709,-0.021711494374812134,0.00620241579853318,0.02184236619761237,-0.002011770492872483,Exil
Palmen,4.935655498238421,-0.021300388591555364,0.006110528169627818,0.02159238664335324,-0.0021455268959932826,Palmen
exil palme+n,4.935655498238421,-0.021300388591555364,0.006110528169627818,0.02159238664335324,-0.0021455268959932826,exil palme+n
palme+n bei,4.999345320677848,-0.021022904552599687,0.006048433800831528,0.021423199244130272,-0.002235454781601134,palme+n bei
Filmfestspielen,9.82050279538729,-0.008763498628503927,0.0032474501821696125,0.013587581303460173,-0.005935022940114606,Filmfestspielen
